Song_id,Quadrant,in_balanced_train,in_balanced_validate,in_balanced_test,in_complete_train,in_complete_validate,in_complete_test
MT0011176903,Q2,False,False,False,True,False,False
MT0011191619,Q3,False,False,True,True,False,False
MT0011204639,Q1,False,True,False,False,False,True
MT0011230792,Q3,False,False,True,True,False,False
MT0011250965,Q4,True,False,False,False,True,False
MT0011252339,Q3,False,True,False,True,False,False
MT0011252708,Q2,False,True,False,False,True,False
MT0011259078,Q2,False,False,False,True,False,False
MT0011292112,Q4,False,True,False,True,False,False
MT0011302120,Q4,False,True,False,False,True,False
MT0011308097,Q3,True,False,False,False,True,False
MT0011322528,Q2,False,False,True,False,False,True
MT0011327325,Q3,True,False,False,False,True,False
MT0011328325,Q2,True,False,False,True,False,False
MT0011332604,Q4,False,True,False,False,True,False
MT0011342337,Q3,False,True,False,False,True,False
MT0011348776,Q2,False,False,True,False,False,True
MT0011353873,Q2,False,False,True,False,False,True
MT0011354857,Q1,False,False,True,False,True,False
MT0011354952,Q4,False,False,False,True,False,False
MT0011356991,Q4,False,True,False,True,False,False
MT0011358600,Q4,False,True,False,False,True,False
MT0011361934,Q2,False,True,False,False,True,False
MT0011369407,Q2,True,False,False,True,False,False
MT0011372756,Q4,False,False,False,True,False,False
MT0011374266,Q2,False,True,False,False,True,False
MT0011374342,Q4,True,False,False,False,False,True
MT0011376343,Q4,False,False,True,False,False,True
MT0011378875,Q2,False,True,False,False,True,False
MT0011380622,Q4,False,False,False,True,False,False
MT0011387901,Q2,False,False,True,False,False,True
MT0011391187,Q3,False,False,True,False,False,True
MT0011391356,Q2,True,False,False,True,False,False
MT0011393132,Q2,True,False,False,False,False,True
MT0011395375,Q4,False,True,False,False,True,False
MT0011398970,Q3,False,False,True,False,False,True
MT0011403548,Q4,False,True,False,False,False,True
MT0011411969,Q2,True,False,False,False,True,False
MT0011413068,Q2,False,False,False,True,False,False
MT0011426003,Q2,False,False,True,False,False,True
MT0011440705,Q3,True,False,False,False,True,False
MT0011447062,Q1,False,False,True,True,False,False
MT0011448384,Q1,False,False,False,True,False,False
MT0011448773,Q1,True,False,False,False,False,True
MT0011451296,Q1,True,False,False,False,True,False
MT0011458668,Q2,False,False,True,False,True,False
MT0011465608,Q4,True,False,False,True,False,False
MT0011487003,Q1,False,True,False,False,True,False
MT0011489804,Q2,False,False,False,True,False,False
MT0011503204,Q1,False,False,True,False,False,True
MT0011510700,Q1,True,False,False,False,False,True
MT0011558921,Q1,False,False,True,False,False,True
MT0011560587,Q1,True,False,False,False,True,False
MT0011564855,Q1,False,False,True,True,False,False
MT0011574534,Q1,False,False,True,False,False,True
MT0011575842,Q1,False,True,False,False,False,True
MT0011575852,Q2,True,False,False,False,True,False
MT0011581506,Q2,True,False,False,False,True,False
MT0011594970,Q3,False,False,True,False,False,True
MT0011612883,Q3,False,True,False,True,False,False
MT0011628266,Q1,False,False,False,False,True,False
MT0011650689,Q4,False,True,False,False,True,False
MT0011659985,Q4,True,False,False,True,False,False
MT0011667212,Q3,True,False,False,True,False,False
MT0011677264,Q3,False,True,False,False,True,False
MT0011697297,Q2,False,False,False,True,False,False
MT0011701692,Q2,False,False,False,True,False,False
MT0011702301,Q4,False,False,False,True,False,False
MT0011707340,Q2,True,False,False,False,False,True
MT0011709169,Q2,True,False,False,True,False,False
MT0011711263,Q2,True,False,False,False,True,False
MT0011711878,Q4,False,False,True,True,False,False
MT0011712337,Q2,True,False,False,True,False,False
MT0011715190,Q2,False,True,False,True,False,False
MT0011716005,Q1,False,True,False,True,False,False
MT0011718667,Q4,False,True,False,False,True,False
MT0011724911,Q1,False,False,True,True,False,False
MT0011724999,Q4,False,True,False,True,False,False
MT0011739779,Q1,False,False,True,False,False,True
MT0011741035,Q3,False,False,True,False,False,True
MT0011755407,Q4,True,False,False,False,True,False
MT0011767762,Q1,True,False,False,False,False,True
MT0011772341,Q1,False,True,False,False,True,False
MT0011776369,Q4,False,True,False,False,True,False
MT0011785029,Q1,False,True,False,True,False,False
MT0011786799,Q1,False,False,True,False,True,False
MT0011797446,Q1,True,False,False,True,False,False
MT0011800641,Q3,False,False,True,False,False,True
MT0011808566,Q1,False,False,True,False,False,True
MT0011809659,Q4,True,False,False,False,True,False
MT0011818239,Q4,False,True,False,False,True,False
MT0011821215,Q1,False,False,True,False,False,True
MT0011827018,Q3,False,True,False,False,True,False
MT0011836087,Q4,False,True,False,False,False,True
MT0011836290,Q3,False,False,True,False,False,True
MT0011842354,Q3,False,True,False,False,True,False
MT0011847514,Q1,True,False,False,False,False,True
MT0011861922,Q1,False,False,True,False,False,True
MT0011862487,Q4,False,False,True,False,False,True
MT0011869625,Q1,False,False,True,False,False,True
MT0011870505,Q3,True,False,False,True,False,False
MT0011876383,Q3,False,True,False,False,True,False
MT0011878109,Q1,True,False,False,False,False,True
MT0011879943,Q2,False,True,False,False,True,False
MT0011881944,Q1,False,True,False,False,True,False
MT0011886148,Q4,True,False,False,True,False,False
MT0011886864,Q3,True,False,False,True,False,False
MT0011894681,Q3,False,True,False,True,False,False
MT0011895175,Q4,False,True,False,False,True,False
MT0011895910,Q1,True,False,False,True,False,False
MT0011896804,Q4,False,True,False,True,False,False
MT0011899302,Q3,True,False,False,False,True,False
MT0011903519,Q1,False,False,True,True,False,False
MT0011906602,Q4,False,False,True,True,False,False
MT0011908274,Q4,True,False,False,True,False,False
MT0011909571,Q1,False,False,True,False,False,True
MT0011910522,Q4,False,True,False,False,True,False
MT0011912059,Q4,False,False,False,True,False,False
MT0011914836,Q1,True,False,False,False,False,True
MT0011916674,Q1,False,False,True,False,False,True
MT0011916784,Q4,True,False,False,True,False,False
MT0011919136,Q1,True,False,False,True,False,False
MT0011920419,Q1,False,True,False,False,True,False
MT0011921060,Q2,False,False,True,False,False,True
MT0011922080,Q4,True,False,False,False,True,False
MT0011922905,Q4,False,False,True,False,False,True
MT0011924283,Q1,False,False,True,True,False,False
MT0011924316,Q2,False,False,True,False,False,True
MT0011924930,Q1,False,False,True,False,False,True
MT0011928183,Q1,False,False,True,False,False,True
MT0011929096,Q4,False,False,True,True,False,False
MT0011930865,Q1,True,False,False,True,False,False
MT0011933875,Q1,False,True,False,False,True,False
MT0011937155,Q2,True,False,False,False,True,False
MT0011937271,Q3,False,False,True,False,False,True
MT0011938737,Q4,False,False,True,False,False,True
MT0011940781,Q2,False,True,False,False,True,False
MT0011943335,Q2,False,True,False,False,True,False
MT0011943549,Q2,False,True,False,False,True,False
MT0011944405,Q2,False,True,False,False,False,True
MT0011945841,Q2,False,False,True,False,False,True
MT0011950450,Q1,False,True,False,False,True,False
MT0011953228,Q2,False,True,False,False,True,False
MT0011953631,Q1,False,False,False,False,True,False
MT0011957429,Q1,False,True,False,False,True,False
MT0011959819,Q2,False,True,False,True,False,False
MT0011960348,Q2,False,True,False,False,True,False
MT0011961925,Q3,False,False,True,False,False,True
MT0011963777,Q2,False,True,False,False,True,False
MT0011966998,Q4,True,False,False,False,False,True
MT0011968204,Q1,False,False,True,False,False,True
MT0011969592,Q3,True,False,False,False,True,False
MT0011971415,Q4,False,False,True,True,False,False
MT0011974870,Q3,True,False,False,True,False,False
MT0011975274,Q2,False,False,True,False,False,True
MT0011982393,Q4,False,True,False,False,True,False
MT0011991382,Q2,True,False,False,False,True,False
MT0011996860,Q3,False,False,True,True,False,False
MT0011997914,Q1,True,False,False,True,False,False
MT0011999773,Q1,False,False,True,False,False,True
MT0012000832,Q4,False,False,True,False,False,True
MT0012001409,Q2,False,False,True,False,False,True
MT0012001684,Q1,True,False,False,False,True,False
MT0012004661,Q3,True,False,False,True,False,False
MT0012004909,Q3,True,False,False,True,False,False
MT0012004929,Q1,True,False,False,False,False,True
MT0012005920,Q1,False,False,True,False,False,True
MT0012008752,Q2,False,True,False,False,True,False
MT0012009054,Q2,False,True,False,False,False,True
MT0012009606,Q4,False,True,False,True,False,False
MT0012011991,Q4,False,False,True,True,False,False
MT0012013969,Q3,True,False,False,True,False,False
MT0012014382,Q1,False,False,True,False,False,True
MT0012016955,Q1,False,True,False,True,False,False
MT0012017035,Q4,False,True,False,False,True,False
MT0012020062,Q3,True,False,False,True,False,False
MT0012023721,Q1,False,True,False,False,True,False
MT0012025242,Q1,True,False,False,True,False,False
MT0012025969,Q4,False,False,True,True,False,False
MT0012027536,Q4,True,False,False,True,False,False
MT0012028572,Q2,False,False,True,False,False,True
MT0012030545,Q2,False,False,True,False,False,True
MT0012030591,Q1,False,False,True,False,False,True
MT0012030863,Q2,False,True,False,False,True,False
MT0012031327,Q2,False,False,True,False,False,True
MT0012033786,Q2,False,False,True,False,False,True
MT0012034242,Q4,False,False,True,False,False,True
MT0012035583,Q3,False,False,True,False,False,True
MT0012036571,Q4,False,True,False,True,False,False
MT0012041920,Q1,False,True,False,False,True,False
MT0012061041,Q1,True,False,False,True,False,False
MT0012067911,Q3,False,True,False,False,True,False
MT0012073768,Q3,True,False,False,True,False,False
MT0012091487,Q2,True,False,False,True,False,False
MT0012096485,Q1,True,False,False,True,False,False
MT0012100576,Q2,False,True,False,True,False,False
MT0012112600,Q4,True,False,False,True,False,False
MT0012116237,Q2,False,True,False,False,True,False
MT0012122028,Q2,False,False,True,True,False,False
MT0012124855,Q2,True,False,False,True,False,False
MT0012151268,Q4,False,False,True,False,True,False
MT0012159808,Q4,True,False,False,True,False,False
MT0012168286,Q2,True,False,False,False,True,False
MT0012195806,Q4,False,False,False,True,False,False
MT0012198225,Q3,False,True,False,True,False,False
MT0012202513,Q1,False,True,False,True,False,False
MT0012222183,Q4,True,False,False,False,True,False
MT0012240177,Q4,False,False,False,True,False,False
MT0012247942,Q3,True,False,False,False,True,False
MT0012259307,Q3,True,False,False,False,False,True
MT0012261257,Q4,False,False,True,False,True,False
MT0012276467,Q3,True,False,False,True,False,False
MT0012292188,Q3,False,False,True,True,False,False
MT0012312232,Q4,True,False,False,True,False,False
MT0012317309,Q3,False,True,False,False,True,False
MT0012330276,Q4,False,False,True,True,False,False
MT0012330796,Q1,False,False,True,True,False,False
MT0012331779,Q1,True,False,False,False,True,False
MT0012333553,Q4,False,False,True,False,False,True
MT0012333749,Q1,True,False,False,True,False,False
MT0012333771,Q1,False,False,False,True,False,False
MT0012334245,Q1,False,False,True,False,False,True
MT0012337307,Q3,True,False,False,True,False,False
MT0012383717,Q4,True,False,False,False,False,True
MT0012396528,Q1,False,True,False,False,True,False
MT0012398546,Q1,False,True,False,False,True,False
MT0012408058,Q1,True,False,False,True,False,False
MT0012416069,Q3,True,False,False,True,False,False
MT0012417408,Q3,True,False,False,True,False,False
MT0012430736,Q1,False,True,False,False,True,False
MT0012435412,Q4,False,False,True,False,False,True
MT0012438211,Q2,False,False,True,False,False,True
MT0012454159,Q4,True,False,False,True,False,False
MT0012454284,Q3,True,False,False,True,False,False
MT0012455611,Q1,True,False,False,False,False,True
MT0012459878,Q3,False,True,False,False,True,False
MT0012481933,Q1,True,False,False,False,False,True
MT0012505137,Q4,True,False,False,True,False,False
MT0012509093,Q1,False,True,False,False,True,False
MT0012521149,Q1,True,False,False,False,True,False
MT0012532120,Q3,True,False,False,False,True,False
MT0012534566,Q1,True,False,False,False,False,True
MT0012591057,Q3,True,False,False,True,False,False
MT0012600718,Q3,False,True,False,True,False,False
MT0012601428,Q1,True,False,False,True,False,False
MT0012615075,Q3,True,False,False,False,False,True
MT0012619690,Q1,True,False,False,False,True,False
MT0012634038,Q3,False,True,False,False,False,True
MT0012637285,Q3,False,True,False,False,False,True
MT0012639323,Q1,False,False,True,False,False,True
MT0012645597,Q2,False,True,False,False,True,False
MT0012648496,Q2,True,False,False,True,False,False
MT0012649676,Q2,False,True,False,False,False,True
MT0012658386,Q3,False,True,False,False,True,False
MT0012658636,Q2,False,False,False,True,False,False
MT0012666474,Q3,True,False,False,True,False,False
MT0012675695,Q3,False,True,False,False,False,True
MT0012677096,Q4,False,False,False,True,False,False
MT0012678840,Q1,True,False,False,True,False,False
MT0012682565,Q1,True,False,False,False,False,True
MT0012697686,Q1,False,True,False,False,True,False
MT0012698055,Q4,True,False,False,True,False,False
MT0012700338,Q2,True,False,False,True,False,False
MT0012738934,Q2,False,False,True,False,False,True
MT0012740185,Q4,True,False,False,True,False,False
MT0012742379,Q1,False,False,True,True,False,False
MT0012745818,Q4,True,False,False,False,True,False
MT0012766840,Q4,False,False,True,False,True,False
MT0012773883,Q4,False,False,True,False,True,False
MT0012777233,Q1,True,False,False,False,True,False
MT0012794033,Q4,True,False,False,True,False,False
MT0012798988,Q1,True,False,False,True,False,False
MT0012811141,Q3,False,False,True,False,False,True
MT0012823048,Q3,False,True,False,False,True,False
MT0012840331,Q1,False,False,False,False,True,False
MT0012844418,Q3,False,False,True,False,False,True
MT0012846850,Q1,True,False,False,True,False,False
MT0012854734,Q3,False,True,False,False,True,False
MT0012855159,Q2,False,False,True,False,False,True
MT0012862507,Q4,False,False,True,False,False,True
MT0012863101,Q1,False,False,True,False,False,True
MT0012865192,Q2,True,False,False,True,False,False
MT0012869295,Q2,False,True,False,False,True,False
MT0012888230,Q4,False,False,False,True,False,False
MT0012893353,Q4,False,True,False,False,False,True
MT0012895822,Q1,False,True,False,False,True,False
MT0012900592,Q2,True,False,False,True,False,False
MT0012909507,Q2,True,False,False,True,False,False
MT0012914763,Q2,False,False,True,False,False,True
MT0012924767,Q4,False,False,False,False,True,False
MT0012930833,Q2,False,False,True,False,False,True
MT0012932812,Q4,False,True,False,False,False,True
MT0012933678,Q1,True,False,False,False,True,False
MT0012941049,Q4,True,False,False,False,True,False
MT0012956323,Q2,False,False,False,True,False,False
MT0012976100,Q1,False,True,False,False,True,False
MT0012988776,Q3,False,False,True,False,False,True
MT0013003902,Q4,False,True,False,False,True,False
MT0013027205,Q2,False,False,False,False,True,False
MT0013044535,Q3,False,True,False,False,True,False
MT0013056573,Q4,False,True,False,False,True,False
MT0013056830,Q4,True,False,False,True,False,False
MT0013058008,Q2,True,False,False,True,False,False
MT0013064857,Q1,True,False,False,False,True,False
MT0013070871,Q3,True,False,False,True,False,False
MT0013075504,Q1,True,False,False,True,False,False
MT0013078262,Q4,True,False,False,False,False,True
MT0013080259,Q3,True,False,False,False,True,False
MT0013087767,Q2,False,True,False,False,True,False
MT0013095380,Q4,False,False,True,True,False,False
MT0013101577,Q1,False,True,False,True,False,False
MT0013104929,Q1,False,False,True,False,False,True
MT0013115311,Q4,True,False,False,True,False,False
MT0013145806,Q4,False,True,False,True,False,False
MT0013151367,Q2,True,False,False,True,False,False
MT0013156036,Q2,False,True,False,False,True,False
MT0013161246,Q3,False,False,True,False,False,True
MT0013166908,Q3,False,True,False,False,False,True
MT0013173557,Q3,False,False,True,False,False,True
MT0013176970,Q4,False,False,True,False,False,True
MT0013177702,Q4,False,False,True,False,False,True
MT0013184611,Q1,False,True,False,False,True,False
MT0013186132,Q1,False,False,True,False,False,True
MT0013193016,Q4,False,False,True,True,False,False
MT0013198028,Q3,True,False,False,True,False,False
MT0013201347,Q1,False,False,True,False,False,True
MT0013208607,Q4,False,False,True,True,False,False
MT0013209458,Q3,False,True,False,True,False,False
MT0013216725,Q2,True,False,False,True,False,False
MT0013219857,Q3,False,False,True,False,False,True
MT0013228223,Q4,True,False,False,True,False,False
MT0013235939,Q1,False,True,False,False,True,False
MT0013236693,Q1,False,False,True,False,False,True
MT0013244644,Q4,False,False,False,False,False,True
MT0013260233,Q3,False,True,False,False,True,False
MT0013275745,Q1,False,True,False,True,False,False
MT0013280170,Q4,False,False,True,False,False,True
MT0013282123,Q4,False,False,True,False,False,True
MT0013283837,Q3,False,True,False,False,True,False
MT0013289749,Q3,False,True,False,False,True,False
MT0013299412,Q4,False,False,False,False,False,True
MT0013305470,Q4,True,False,False,False,False,True
MT0013305827,Q4,False,False,True,True,False,False
MT0013313448,Q2,False,True,False,False,True,False
MT0013328261,Q3,False,False,True,True,False,False
MT0013349760,Q3,True,False,False,True,False,False
MT0013350034,Q1,False,False,True,False,False,True
MT0013366460,Q1,True,False,False,False,True,False
MT0013386240,Q1,True,False,False,False,False,True
MT0013389935,Q1,False,False,True,True,False,False
MT0013401931,Q4,False,False,False,False,True,False
MT0013411556,Q4,False,False,True,False,False,True
MT0013416300,Q3,True,False,False,True,False,False
MT0013417325,Q4,False,False,True,True,False,False
MT0013418800,Q2,False,False,True,False,False,True
MT0013429054,Q3,True,False,False,True,False,False
MT0013458428,Q3,False,True,False,False,True,False
MT0013464231,Q1,True,False,False,False,True,False
MT0013477850,Q4,False,False,False,False,False,True
MT0013486354,Q4,False,True,False,True,False,False
MT0013504689,Q3,True,False,False,True,False,False
MT0013524535,Q2,False,True,False,False,True,False
MT0013577074,Q4,True,False,False,True,False,False
MT0013583287,Q1,True,False,False,False,True,False
MT0013590244,Q1,True,False,False,True,False,False
MT0013602925,Q2,False,False,True,False,False,True
MT0013610517,Q2,True,False,False,False,True,False
MT0013610638,Q2,False,False,True,False,False,True
MT0013612461,Q2,False,True,False,False,True,False
MT0013613711,Q2,False,False,True,False,False,True
MT0013616609,Q2,False,True,False,False,True,False
MT0013621344,Q1,False,False,True,True,False,False
MT0013633209,Q1,True,False,False,True,False,False
MT0013637631,Q1,True,False,False,True,False,False
MT0013649307,Q3,False,True,False,False,True,False
MT0013652136,Q1,True,False,False,True,False,False
MT0013658337,Q1,False,True,False,True,False,False
MT0013667097,Q1,True,False,False,False,False,True
MT0013673733,Q4,False,False,False,False,True,False
MT0013676763,Q4,False,False,True,False,False,True
MT0013678986,Q1,False,True,False,False,True,False
MT0013693326,Q4,True,False,False,False,False,True
MT0013726148,Q3,True,False,False,True,False,False
MT0013732158,Q2,False,False,False,True,False,False
MT0013743441,Q2,True,False,False,True,False,False
MT0013746403,Q3,True,False,False,False,False,True
MT0013747898,Q4,False,True,False,False,True,False
MT0013751364,Q2,False,False,True,False,False,True
MT0013752990,Q2,False,False,True,False,False,True
MT0013758625,Q1,True,False,False,False,False,True
MT0013764945,Q3,True,False,False,True,False,False
MT0013790748,Q2,False,False,True,False,False,True
MT0013795989,Q1,False,False,True,False,False,True
MT0013800071,Q1,False,True,False,False,True,False
MT0013803861,Q3,False,True,False,True,False,False
MT0013809129,Q3,True,False,False,False,False,True
MT0013809208,Q1,True,False,False,False,False,True
MT0013820793,Q3,False,True,False,True,False,False
MT0013822237,Q2,False,True,False,False,True,False
MT0013824918,Q2,False,True,False,False,False,True
MT0013833732,Q4,True,False,False,False,False,True
MT0013868618,Q3,True,False,False,True,False,False
MT0013881862,Q2,True,False,False,True,False,False
MT0013885218,Q2,True,False,False,True,False,False
MT0013900095,Q1,False,True,False,True,False,False
MT0013901316,Q4,True,False,False,False,False,True
MT0013904850,Q4,False,True,False,False,False,True
MT0013906090,Q1,False,False,True,False,False,True
MT0013914319,Q1,True,False,False,False,True,False
MT0013921881,Q2,False,False,True,False,False,True
MT0013923586,Q4,False,True,False,False,True,False
MT0013924254,Q1,False,False,True,False,False,True
MT0013929650,Q1,False,True,False,False,True,False
MT0013955066,Q4,False,False,True,False,False,True
MT0013960578,Q1,False,True,False,False,True,False
MT0013979875,Q2,True,False,False,True,False,False
MT0013999544,Q1,True,False,False,True,False,False
MT0014005525,Q1,True,False,False,False,False,True
MT0014046859,Q3,True,False,False,True,False,False
MT0014050974,Q3,True,False,False,True,False,False
MT0014062404,Q1,False,False,False,True,False,False
MT0014082915,Q1,False,True,False,False,True,False
MT0014084173,Q2,False,True,False,True,False,False
MT0014084256,Q1,False,False,True,False,False,True
MT0014116864,Q2,False,True,False,False,True,False
MT0014118699,Q3,False,False,True,False,False,True
MT0014121590,Q2,False,True,False,False,True,False
MT0014127375,Q4,False,False,True,False,False,True
MT0014134790,Q4,True,False,False,True,False,False
MT0014135173,Q2,False,True,False,False,True,False
MT0014157389,Q2,True,False,False,False,False,True
MT0014173367,Q4,False,False,False,False,False,True
MT0014192212,Q3,False,False,True,False,True,False
MT0014204470,Q3,True,False,False,True,False,False
MT0014209882,Q2,False,True,False,False,True,False
MT0014215479,Q4,True,False,False,True,False,False
MT0014439055,Q2,False,False,True,True,False,False
MT0014443758,Q1,True,False,False,False,False,True
MT0014444602,Q1,True,False,False,False,False,True
MT0014445318,Q1,False,False,True,False,False,True
MT0014472963,Q2,False,True,False,False,True,False
MT0014475915,Q4,True,False,False,True,False,False
MT0014489361,Q4,False,False,False,False,False,True
MT0014489482,Q2,False,False,False,True,False,False
MT0014498396,Q4,False,True,False,False,True,False
MT0014507179,Q4,False,True,False,True,False,False
MT0014544554,Q1,False,False,True,True,False,False
MT0014550042,Q3,False,True,False,True,False,False
MT0014553025,Q1,False,True,False,False,True,False
MT0014553172,Q4,False,True,False,False,True,False
MT0014554353,Q1,False,True,False,False,True,False
MT0014555701,Q1,False,True,False,False,True,False
MT0014576739,Q1,False,False,True,True,False,False
MT0014581361,Q2,False,False,True,False,False,True
MT0014581911,Q4,False,False,False,False,True,False
MT0014584319,Q4,False,False,True,False,False,True
MT0014584473,Q3,False,True,False,False,True,False
MT0014586720,Q1,False,True,False,False,True,False
MT0014594482,Q2,False,False,True,False,False,True
MT0014597919,Q4,True,False,False,False,True,False
MT0014612093,Q4,False,True,False,False,True,False
MT0014615863,Q2,True,False,False,False,False,True
MT0014619583,Q1,True,False,False,True,False,False
MT0014624309,Q4,False,True,False,False,True,False
MT0014650353,Q4,False,True,False,False,False,True
MT0014650360,Q1,False,True,False,False,True,False
MT0014656064,Q1,False,False,False,True,False,False
MT0014664637,Q1,False,False,True,False,False,True
MT0014665667,Q3,False,False,True,False,False,True
MT0014665693,Q3,True,False,False,False,False,True
MT0014668887,Q3,False,True,False,True,False,False
MT0014693814,Q3,False,False,True,False,False,True
MT0014703649,Q2,False,False,True,False,False,True
MT0014724547,Q4,True,False,False,False,True,False
MT0014737299,Q3,False,True,False,True,False,False
MT0014752461,Q4,True,False,False,False,False,True
MT0014756127,Q2,True,False,False,False,True,False
MT0014762437,Q2,False,True,False,False,True,False
MT0014781093,Q1,False,True,False,True,False,False
MT0014790813,Q2,False,True,False,False,True,False
MT0014794891,Q3,True,False,False,True,False,False
MT0014798420,Q3,False,True,False,False,True,False
MT0014804830,Q3,False,False,True,False,False,True
MT0014817509,Q2,False,True,False,False,False,True
MT0014826870,Q4,False,True,False,False,True,False
MT0014833239,Q1,True,False,False,False,True,False
MT0014838459,Q2,True,False,False,True,False,False
MT0014844849,Q2,False,False,True,True,False,False
MT0014845647,Q2,False,False,True,False,False,True
MT0014852191,Q2,False,False,True,True,False,False
MT0014853937,Q3,False,False,True,True,False,False
MT0014859055,Q2,False,True,False,False,True,False
MT0014874934,Q1,True,False,False,True,False,False
MT0014878397,Q2,False,False,True,False,True,False
MT0014880463,Q2,False,True,False,False,True,False
MT0014936205,Q3,False,False,True,False,True,False
MT0014936656,Q4,False,False,True,False,True,False
MT0014948707,Q2,False,False,True,False,False,True
MT0014953592,Q2,True,False,False,True,False,False
MT0014957211,Q2,False,True,False,False,True,False
MT0014961114,Q3,True,False,False,True,False,False
MT0014964772,Q2,True,False,False,True,False,False
MT0014974957,Q2,False,False,True,False,False,True
MT0014979000,Q3,True,False,False,False,True,False
MT0014980594,Q2,False,False,True,False,False,True
MT0014984545,Q3,False,True,False,True,False,False
MT0014986470,Q2,False,False,False,False,True,False
MT0014992158,Q4,True,False,False,False,False,True
MT0014992356,Q1,False,True,False,False,True,False
MT0014997916,Q2,False,False,True,False,False,True
MT0015004289,Q3,False,True,False,True,False,False
MT0015004867,Q2,True,False,False,True,False,False
MT0015005100,Q1,False,True,False,False,True,False
MT0015007103,Q3,True,False,False,True,False,False
MT0015019608,Q2,False,True,False,False,True,False
MT0015020070,Q4,False,False,False,True,False,False
MT0015020231,Q1,True,False,False,True,False,False
MT0015026273,Q2,True,False,False,True,False,False
MT0015026293,Q4,False,False,True,False,False,True
MT0015028144,Q1,False,False,True,False,False,True
MT0015032338,Q4,False,True,False,False,True,False
MT0015034564,Q2,False,True,False,False,True,False
MT0015139461,Q3,True,False,False,True,False,False
MT0015396140,Q4,True,False,False,False,True,False
MT0015428521,Q1,False,True,False,False,True,False
MT0015456449,Q1,False,False,True,False,False,True
MT0015465230,Q3,False,True,False,False,True,False
MT0015469804,Q2,False,True,False,False,True,False
MT0015471594,Q4,False,True,False,True,False,False
MT0015477550,Q4,False,True,False,False,True,False
MT0015494518,Q2,False,True,False,False,False,True
MT0015506396,Q4,False,False,True,False,False,True
MT0015506741,Q4,True,False,False,False,True,False
MT0015510419,Q3,True,False,False,True,False,False
MT0015511866,Q1,False,False,True,False,False,True
MT0015514030,Q3,True,False,False,True,False,False
MT0015541501,Q2,True,False,False,False,True,False
MT0015546206,Q1,True,False,False,True,False,False
MT0015587436,Q2,False,True,False,False,True,False
MT0015599764,Q3,False,False,True,False,False,True
MT0015604179,Q3,True,False,False,True,False,False
MT0015632625,Q4,True,False,False,True,False,False
MT0015653546,Q4,True,False,False,True,False,False
MT0015659520,Q4,False,True,False,False,True,False
MT0015664499,Q3,True,False,False,False,True,False
MT0015665796,Q3,False,False,True,False,False,True
MT0015680193,Q1,False,False,False,False,False,True
MT0015682649,Q3,True,False,False,True,False,False
MT0015689411,Q3,True,False,False,True,False,False
MT0015689749,Q3,True,False,False,True,False,False
MT0015694210,Q3,True,False,False,True,False,False
MT0015696773,Q3,False,False,True,True,False,False
MT0015706588,Q4,False,False,True,False,False,True
MT0015708437,Q2,False,False,True,True,False,False
MT0015709701,Q4,False,True,False,False,True,False
MT0015713000,Q3,True,False,False,True,False,False
MT0015715008,Q3,False,True,False,False,True,False
MT0015720220,Q3,False,False,True,False,False,True
MT0015742096,Q1,False,True,False,True,False,False
MT0015760726,Q4,True,False,False,True,False,False
MT0015849191,Q4,True,False,False,True,False,False
MT0015883602,Q3,False,True,False,False,True,False
MT0015885791,Q1,False,True,False,True,False,False
MT0015889071,Q2,False,True,False,False,True,False
MT0015896210,Q1,False,False,True,True,False,False
MT0015908129,Q4,True,False,False,False,False,True
MT0015918974,Q3,True,False,False,True,False,False
MT0015929505,Q3,False,True,False,False,True,False
MT0015934550,Q1,True,False,False,True,False,False
MT0015940634,Q2,True,False,False,False,True,False
MT0015950558,Q2,True,False,False,True,False,False
MT0015962332,Q2,True,False,False,True,False,False
MT0015971175,Q2,False,False,True,False,False,True
MT0016469828,Q3,False,True,False,False,True,False
MT0016743722,Q2,True,False,False,True,False,False
MT0016770768,Q1,False,False,True,False,False,True
MT0016887233,Q4,False,False,True,False,False,True
MT0016897938,Q4,False,False,True,False,False,True
MT0016913402,Q3,True,False,False,False,False,True
MT0016915093,Q2,False,False,True,True,False,False
MT0016918508,Q1,False,True,False,False,True,False
MT0016932218,Q4,False,False,True,False,False,True
MT0016933152,Q3,True,False,False,True,False,False
MT0016956738,Q2,True,False,False,False,True,False
MT0016963741,Q4,False,True,False,True,False,False
MT0016971741,Q1,False,True,False,False,True,False
MT0016972827,Q1,False,True,False,False,False,True
MT0016976154,Q3,True,False,False,True,False,False
MT0016981570,Q3,True,False,False,True,False,False
MT0016987100,Q1,False,True,False,True,False,False
MT0016990726,Q1,False,True,False,False,True,False
MT0017031590,Q1,True,False,False,False,True,False
MT0017475710,Q2,True,False,False,False,True,False
MT0017657810,Q1,True,False,False,True,False,False
MT0017667847,Q4,False,False,True,False,True,False
MT0017672677,Q4,True,False,False,False,False,True
MT0017683327,Q1,True,False,False,True,False,False
MT0017797643,Q1,False,True,False,True,False,False
MT0017954224,Q4,True,False,False,True,False,False
MT0017957157,Q1,True,False,False,False,False,True
MT0017971951,Q1,False,False,True,False,False,True
MT0018024152,Q1,False,True,False,False,True,False
MT0018029465,Q1,False,False,True,False,False,True
MT0018031959,Q1,False,True,False,False,True,False
MT0018044514,Q3,True,False,False,False,False,True
MT0018288135,Q2,True,False,False,True,False,False
